"hourstamp","week","day_of_week","metric","value"
"2017-02-03 04:00:00.000","5","5","gtpv1sum","58926"
"2017-02-03 04:00:00.000","5","5","gtpv2sum","5"
"2017-02-03 04:00:00.000","5","5","imsisum","14304"
"2017-02-03 04:00:00.000","5","5","mapsum","63895"
"2017-02-03 04:00:00.000","5","5","usagesum","426611962"
"2017-02-03 05:00:00.000","5","5","countCL","10629"
"2017-02-03 05:00:00.000","5","5","countSAI","51451"
"2017-02-03 05:00:00.000","5","5","countUGL","5348"
"2017-02-03 05:00:00.000","5","5","countUL","9340"
"2017-02-03 05:00:00.000","5","5","gtpv1sum","68951"
"2017-02-03 05:00:00.000","5","5","gtpv2sum","26"
"2017-02-03 05:00:00.000","5","5","imsisum","18249"
"2017-02-03 05:00:00.000","5","5","mapsum","80555"
"2017-02-03 05:00:00.000","5","5","usagesum","610732000"
"2017-02-03 06:00:00.000","5","5","countCL","12599"
"2017-02-03 06:00:00.000","5","5","countSAI","55755"
"2017-02-03 06:00:00.000","5","5","countUGL","5675"
"2017-02-03 06:00:00.000","5","5","countUL","10664"
"2017-02-03 06:00:00.000","5","5","gtpv1sum","73890"
"2017-02-03 06:00:00.000","5","5","gtpv2sum","48"
"2017-02-03 06:00:00.000","5","5","imsisum","18272"
"2017-02-03 06:00:00.000","5","5","mapsum","88147"
"2017-02-03 06:00:00.000","5","5","usagesum","651275483"
"2017-02-03 07:00:00.000","5","5","countCL","12881"
"2017-02-03 07:00:00.000","5","5","countSAI","57101"
"2017-02-03 07:00:00.000","5","5","countUGL","5854"
"2017-02-03 07:00:00.000","5","5","countUL","10871"
"2017-02-03 07:00:00.000","5","5","gtpv1sum","77847"
"2017-02-03 07:00:00.000","5","5","gtpv2sum","87"
"2017-02-03 07:00:00.000","5","5","imsisum","18813"
"2017-02-03 07:00:00.000","5","5","mapsum","90066"
"2017-02-03 07:00:00.000","5","5","usagesum","663731550"
"2017-02-03 08:00:00.000","5","5","countCL","12791"
"2017-02-03 08:00:00.000","5","5","countSAI","59407"
"2017-02-03 08:00:00.000","5","5","countUGL","5872"
"2017-02-03 08:00:00.000","5","5","countUL","11186"
"2017-02-03 08:00:00.000","5","5","gtpv1sum","87299"
"2017-02-03 08:00:00.000","5","5","gtpv2sum","52"
"2017-02-03 08:00:00.000","5","5","imsisum","20024"
"2017-02-03 08:00:00.000","5","5","mapsum","93060"
"2017-02-03 08:00:00.000","5","5","usagesum","678043457"
"2017-02-03 09:00:00.000","5","5","countCL","13166"
"2017-02-03 09:00:00.000","5","5","countSAI","61779"
"2017-02-03 09:00:00.000","5","5","countUGL","6148"
"2017-02-03 09:00:00.000","5","5","countUL","11237"
"2017-02-03 09:00:00.000","5","5","gtpv1sum","75093"
"2017-02-03 09:00:00.000","5","5","gtpv2sum","18"
"2017-02-03 09:00:00.000","5","5","imsisum","19378"
"2017-02-03 09:00:00.000","5","5","mapsum","95666"
"2017-02-03 09:00:00.000","5","5","usagesum","684574456"
"2017-02-03 10:00:00.000","5","5","countCL","13123"
"2017-02-03 10:00:00.000","5","5","countSAI","59604"
"2017-02-03 10:00:00.000","5","5","countUGL","7057"
"2017-02-03 10:00:00.000","5","5","countUL","11222"
"2017-02-03 10:00:00.000","5","5","gtpv1sum","79428"
"2017-02-03 10:00:00.000","5","5","gtpv2sum","36"
"2017-02-03 10:00:00.000","5","5","imsisum","20819"
"2017-02-03 10:00:00.000","5","5","mapsum","94201"
"2017-02-03 10:00:00.000","5","5","usagesum","650049546"
"2017-02-03 11:00:00.000","5","5","countCL","13247"
"2017-02-03 11:00:00.000","5","5","countSAI","55649"
"2017-02-03 11:00:00.000","5","5","countUGL","5956"
"2017-02-03 11:00:00.000","5","5","countUL","11253"
"2017-02-03 11:00:00.000","5","5","gtpv1sum","76681"
"2017-02-03 11:00:00.000","5","5","gtpv2sum","85"
"2017-02-03 11:00:00.000","5","5","imsisum","19276"
"2017-02-03 11:00:00.000","5","5","mapsum","89045"
"2017-02-03 11:00:00.000","5","5","usagesum","705364875"
"2017-02-03 12:00:00.000","5","5","countCL","13635"
"2017-02-03 12:00:00.000","5","5","countSAI","60222"
"2017-02-03 12:00:00.000","5","5","countUGL","7411"
"2017-02-03 12:00:00.000","5","5","countUL","11357"
"2017-02-03 12:00:00.000","5","5","gtpv1sum","82208"
"2017-02-03 12:00:00.000","5","5","gtpv2sum","240"
"2017-02-03 12:00:00.000","5","5","imsisum","21477"
"2017-02-03 12:00:00.000","5","5","mapsum","95364"
"2017-02-03 12:00:00.000","5","5","usagesum","730527513"
"2017-02-03 13:00:00.000","5","5","countCL","14279"
"2017-02-03 13:00:00.000","5","5","countSAI","57416"
"2017-02-03 13:00:00.000","5","5","countUGL","6299"
"2017-02-03 13:00:00.000","5","5","countUL","11470"
"2017-02-03 13:00:00.000","5","5","gtpv1sum","79420"
"2017-02-03 13:00:00.000","5","5","gtpv2sum","165"
"2017-02-03 13:00:00.000","5","5","imsisum","19808"
"2017-02-03 13:00:00.000","5","5","mapsum","92287"
"2017-02-03 13:00:00.000","5","5","usagesum","729156761"
"2017-02-03 14:00:00.000","5","5","countCL","14351"
"2017-02-03 14:00:00.000","5","5","countSAI","57080"
"2017-02-03 14:00:00.000","5","5","countUGL","6041"
"2017-02-03 14:00:00.000","5","5","countUL","11711"
"2017-02-03 14:00:00.000","5","5","gtpv1sum","76492"
"2017-02-03 14:00:00.000","5","5","gtpv2sum","151"
"2017-02-03 14:00:00.000","5","5","imsisum","19331"
"2017-02-03 14:00:00.000","5","5","mapsum","91779"
"2017-02-03 14:00:00.000","5","5","usagesum","660616831"
"2017-02-03 15:00:00.000","5","5","countCL","13849"
"2017-02-03 15:00:00.000","5","5","countSAI","56823"
"2017-02-03 15:00:00.000","5","5","countUGL","5875"
"2017-02-03 15:00:00.000","5","5","countUL","11283"
"2017-02-03 15:00:00.000","5","5","gtpv1sum","78929"
"2017-02-03 15:00:00.000","5","5","gtpv2sum","244"
"2017-02-03 15:00:00.000","5","5","imsisum","19373"
"2017-02-03 15:00:00.000","5","5","mapsum","90338"
"2017-02-03 15:00:00.000","5","5","usagesum","692747707"
"2017-02-03 16:00:00.000","5","5","countCL","12363"
"2017-02-03 16:00:00.000","5","5","countSAI","53888"
"2017-02-03 16:00:00.000","5","5","countUGL","5151"
"2017-02-03 16:00:00.000","5","5","countUL","10673"
"2017-02-03 16:00:00.000","5","5","gtpv1sum","76104"
"2017-02-03 16:00:00.000","5","5","gtpv2sum","198"
"2017-02-03 16:00:00.000","5","5","imsisum","19174"
"2017-02-03 16:00:00.000","5","5","mapsum","85129"
"2017-02-03 16:00:00.000","5","5","usagesum","585071660"
"2017-02-03 17:00:00.000","5","5","countCL","11092"
"2017-02-03 17:00:00.000","5","5","countSAI","51858"
"2017-02-03 17:00:00.000","5","5","countUGL","4750"
"2017-02-03 17:00:00.000","5","5","countUL","9774"
"2017-02-03 17:00:00.000","5","5","gtpv1sum","77623"
"2017-02-03 17:00:00.000","5","5","gtpv2sum","150"
"2017-02-03 17:00:00.000","5","5","imsisum","18803"
"2017-02-03 17:00:00.000","5","5","mapsum","80317"
"2017-02-03 17:00:00.000","5","5","usagesum","605267006"
"2017-02-03 18:00:00.000","5","5","countCL","9742"
"2017-02-03 18:00:00.000","5","5","countSAI","47427"
"2017-02-03 18:00:00.000","5","5","countUGL","4070"
"2017-02-03 18:00:00.000","5","5","countUL","8778"
"2017-02-03 18:00:00.000","5","5","gtpv1sum","71129"
"2017-02-03 18:00:00.000","5","5","gtpv2sum","110"
"2017-02-03 18:00:00.000","5","5","imsisum","16260"
"2017-02-03 18:00:00.000","5","5","mapsum","72275"
"2017-02-03 18:00:00.000","5","5","usagesum","471271755"
"2017-02-03 19:00:00.000","5","5","countCL","8565"
"2017-02-03 19:00:00.000","5","5","countSAI","45833"
"2017-02-03 19:00:00.000","5","5","countUGL","3691"
"2017-02-03 19:00:00.000","5","5","countUL","8020"
"2017-02-03 19:00:00.000","5","5","gtpv1sum","70983"
"2017-02-03 19:00:00.000","5","5","gtpv2sum","18"
"2017-02-03 19:00:00.000","5","5","imsisum","15734"
"2017-02-03 19:00:00.000","5","5","mapsum","68389"
"2017-02-03 19:00:00.000","5","5","usagesum","448007237"
"2017-02-03 20:00:00.000","5","5","countCL","7577"
"2017-02-03 20:00:00.000","5","5","countSAI","44165"
"2017-02-03 20:00:00.000","5","5","countUGL","3172"
"2017-02-03 20:00:00.000","5","5","countUL","7399"
"2017-02-03 20:00:00.000","5","5","gtpv1sum","64600"
"2017-02-03 20:00:00.000","5","5","gtpv2sum","1"
"2017-02-03 20:00:00.000","5","5","imsisum","15543"
"2017-02-03 20:00:00.000","5","5","mapsum","64944"
"2017-02-03 20:00:00.000","5","5","usagesum","430845591"
"2017-02-03 21:00:00.000","5","5","countCL","7266"
"2017-02-03 21:00:00.000","5","5","countSAI","42047"
"2017-02-03 21:00:00.000","5","5","countUGL","2913"
"2017-02-03 21:00:00.000","5","5","countUL","7131"
"2017-02-03 21:00:00.000","5","5","gtpv1sum","66909"
"2017-02-03 21:00:00.000","5","5","gtpv2sum","15"
"2017-02-03 21:00:00.000","5","5","imsisum","14883"
"2017-02-03 21:00:00.000","5","5","mapsum","62415"
"2017-02-03 21:00:00.000","5","5","usagesum","469609641"
"2017-02-03 22:00:00.000","5","5","countCL","6361"
"2017-02-03 22:00:00.000","5","5","countSAI","39851"
"2017-02-03 22:00:00.000","5","5","countUGL","2665"
"2017-02-03 22:00:00.000","5","5","countUL","6417"
"2017-02-03 22:00:00.000","5","5","gtpv1sum","66232"
"2017-02-03 22:00:00.000","5","5","gtpv2sum","37"
"2017-02-03 22:00:00.000","5","5","imsisum","14698"
"2017-02-03 22:00:00.000","5","5","mapsum","59044"
"2017-02-03 22:00:00.000","5","5","usagesum","378279751"
"2017-02-03 23:00:00.000","5","5","countCL","6539"
"2017-02-03 23:00:00.000","5","5","countSAI","41917"
"2017-02-03 23:00:00.000","5","5","countUGL","3283"
"2017-02-03 23:00:00.000","5","5","countUL","6561"
"2017-02-03 23:00:00.000","5","5","gtpv1sum","66200"
"2017-02-03 23:00:00.000","5","5","gtpv2sum","18"
"2017-02-03 23:00:00.000","5","5","imsisum","15832"
"2017-02-03 23:00:00.000","5","5","mapsum","61593"
"2017-02-03 23:00:00.000","5","5","usagesum","386046282"
"2017-02-04 00:00:00.000","5","6","countCL","5939"
"2017-02-04 00:00:00.000","5","6","countSAI","41059"
"2017-02-04 00:00:00.000","5","6","countUGL","2726"
"2017-02-04 00:00:00.000","5","6","countUL","5974"
"2017-02-04 00:00:00.000","5","6","gtpv1sum","69329"
"2017-02-04 00:00:00.000","5","6","gtpv2sum","0"
"2017-02-04 00:00:00.000","5","6","imsisum","15041"
"2017-02-04 00:00:00.000","5","6","mapsum","59142"
"2017-02-04 00:00:00.000","5","6","usagesum","365087852"
"2017-02-04 01:00:00.000","5","6","countCL","5874"
"2017-02-04 01:00:00.000","5","6","countSAI","39653"
"2017-02-04 01:00:00.000","5","6","countUGL","2498"
"2017-02-04 01:00:00.000","5","6","countUL","6326"
"2017-02-04 01:00:00.000","5","6","gtpv1sum","65990"
"2017-02-04 01:00:00.000","5","6","gtpv2sum","0"
"2017-02-04 01:00:00.000","5","6","imsisum","14822"
"2017-02-04 01:00:00.000","5","6","mapsum","58611"
"2017-02-04 01:00:00.000","5","6","usagesum","391694496"
"2017-02-04 02:00:00.000","5","6","countCL","6000"
"2017-02-04 02:00:00.000","5","6","countSAI","38259"
"2017-02-04 02:00:00.000","5","6","countUGL","2804"
"2017-02-04 02:00:00.000","5","6","countUL","6149"
"2017-02-04 02:00:00.000","5","6","gtpv1sum","60037"
"2017-02-04 02:00:00.000","5","6","gtpv2sum","0"
"2017-02-04 02:00:00.000","5","6","imsisum","14176"
"2017-02-04 02:00:00.000","5","6","mapsum","57170"
"2017-02-04 02:00:00.000","5","6","usagesum","326943542"
"2017-02-04 03:00:00.000","5","6","countCL","5787"
"2017-02-04 03:00:00.000","5","6","countSAI","38385"
"2017-02-04 03:00:00.000","5","6","countUGL","2676"
"2017-02-04 03:00:00.000","5","6","countUL","5905"
"2017-02-04 03:00:00.000","5","6","gtpv1sum","61810"
"2017-02-04 03:00:00.000","5","6","gtpv2sum","0"
"2017-02-04 03:00:00.000","5","6","imsisum","14176"
"2017-02-04 03:00:00.000","5","6","mapsum","57122"
"2017-02-04 03:00:00.000","5","6","usagesum","329450170"
"2017-02-04 04:00:00.000","5","6","countCL","6191"
"2017-02-04 04:00:00.000","5","6","countSAI","39755"
"2017-02-04 04:00:00.000","5","6","countUGL","2782"
"2017-02-04 04:00:00.000","5","6","countUL","6387"
"2017-02-04 04:00:00.000","5","6","gtpv1sum","60115"
"2017-02-04 04:00:00.000","5","6","gtpv2sum","0"
"2017-02-04 04:00:00.000","5","6","imsisum","14258"
"2017-02-04 04:00:00.000","5","6","mapsum","63859"
"2017-02-04 04:00:00.000","5","6","usagesum","347064537"
"2017-02-04 05:00:00.000","5","6","countCL","6687"
"2017-02-04 05:00:00.000","5","6","countSAI","43583"
"2017-02-04 05:00:00.000","5","6","countUGL","3620"
"2017-02-04 05:00:00.000","5","6","countUL","6896"
"2017-02-04 05:00:00.000","5","6","gtpv1sum","65780"
"2017-02-04 05:00:00.000","5","6","gtpv2sum","22"
"2017-02-04 05:00:00.000","5","6","imsisum","16288"
"2017-02-04 05:00:00.000","5","6","mapsum","69040"
"2017-02-04 05:00:00.000","5","6","usagesum","415940504"
"2017-02-04 06:00:00.000","5","6","countCL","6754"
"2017-02-04 06:00:00.000","5","6","countSAI","41635"
"2017-02-04 06:00:00.000","5","6","countUGL","3034"
"2017-02-04 06:00:00.000","5","6","countUL","6859"
"2017-02-04 06:00:00.000","5","6","gtpv1sum","58295"
"2017-02-04 06:00:00.000","5","6","gtpv2sum","22"
"2017-02-04 06:00:00.000","5","6","imsisum","14796"
"2017-02-04 06:00:00.000","5","6","mapsum","66153"
"2017-02-04 06:00:00.000","5","6","usagesum","363881424"
"2017-02-04 07:00:00.000","5","6","countCL","8185"
"2017-02-04 07:00:00.000","5","6","countSAI","43947"
"2017-02-04 07:00:00.000","5","6","countUGL","3473"
"2017-02-04 07:00:00.000","5","6","countUL","7878"
"2017-02-04 07:00:00.000","5","6","gtpv1sum","61798"
"2017-02-04 07:00:00.000","5","6","gtpv2sum","32"
"2017-02-04 07:00:00.000","5","6","imsisum","15250"
"2017-02-04 07:00:00.000","5","6","mapsum","71224"
"2017-02-04 07:00:00.000","5","6","usagesum","413862675"
"2017-02-04 08:00:00.000","5","6","countCL","9352"
"2017-02-04 08:00:00.000","5","6","countSAI","46858"
"2017-02-04 08:00:00.000","5","6","countUGL","4207"
"2017-02-04 08:00:00.000","5","6","countUL","8833"
"2017-02-04 08:00:00.000","5","6","gtpv1sum","71460"
"2017-02-04 08:00:00.000","5","6","gtpv2sum","57"
"2017-02-04 08:00:00.000","5","6","imsisum","17454"
"2017-02-04 08:00:00.000","5","6","mapsum","77679"
"2017-02-04 08:00:00.000","5","6","usagesum","451475381"
"2017-02-04 09:00:00.000","5","6","countCL","10012"
"2017-02-04 09:00:00.000","5","6","countSAI","47059"
"2017-02-04 09:00:00.000","5","6","countUGL","4522"
"2017-02-04 09:00:00.000","5","6","countUL","9232"
"2017-02-04 09:00:00.000","5","6","gtpv1sum","61467"
"2017-02-04 09:00:00.000","5","6","gtpv2sum","105"
"2017-02-04 09:00:00.000","5","6","imsisum","16517"
"2017-02-04 09:00:00.000","5","6","mapsum","78250"
"2017-02-04 09:00:00.000","5","6","usagesum","492352146"
"2017-02-04 10:00:00.000","5","6","countCL","10820"
"2017-02-04 10:00:00.000","5","6","countSAI","49884"
"2017-02-04 10:00:00.000","5","6","countUGL","5636"
"2017-02-04 10:00:00.000","5","6","countUL","9814"
"2017-02-04 10:00:00.000","5","6","gtpv1sum","64509"
"2017-02-04 10:00:00.000","5","6","gtpv2sum","75"
"2017-02-04 10:00:00.000","5","6","imsisum","18596"
"2017-02-04 10:00:00.000","5","6","mapsum","83453"
"2017-02-04 10:00:00.000","5","6","usagesum","472868611"
"2017-02-04 11:00:00.000","5","6","countCL","10443"
"2017-02-04 11:00:00.000","5","6","countSAI","47435"
"2017-02-04 11:00:00.000","5","6","countUGL","4704"
"2017-02-04 11:00:00.000","5","6","countUL","9425"
"2017-02-04 11:00:00.000","5","6","gtpv1sum","61562"
"2017-02-04 11:00:00.000","5","6","gtpv2sum","53"
"2017-02-04 11:00:00.000","5","6","imsisum","17294"
"2017-02-04 11:00:00.000","5","6","mapsum","79159"
"2017-02-04 11:00:00.000","5","6","usagesum","466351839"
"2017-02-04 12:00:00.000","5","6","countCL","10502"
"2017-02-04 12:00:00.000","5","6","countSAI","51448"
"2017-02-04 12:00:00.000","5","6","countUGL","5833"
"2017-02-04 12:00:00.000","5","6","countUL","9367"
"2017-02-04 12:00:00.000","5","6","gtpv1sum","64216"
"2017-02-04 12:00:00.000","5","6","gtpv2sum","77"
"2017-02-04 12:00:00.000","5","6","imsisum","19974"
"2017-02-04 12:00:00.000","5","6","mapsum","84031"
"2017-02-04 12:00:00.000","5","6","usagesum","536482808"
"2017-02-04 13:00:00.000","5","6","countCL","9506"
"2017-02-04 13:00:00.000","5","6","countSAI","44827"
"2017-02-04 13:00:00.000","5","6","countUGL","4007"
"2017-02-04 13:00:00.000","5","6","countUL","8459"
"2017-02-04 13:00:00.000","5","6","gtpv1sum","53916"
"2017-02-04 13:00:00.000","5","6","gtpv2sum","60"
"2017-02-04 13:00:00.000","5","6","imsisum","16186"
"2017-02-04 13:00:00.000","5","6","mapsum","73309"
"2017-02-04 13:00:00.000","5","6","usagesum","514939523"
"2017-02-04 14:00:00.000","5","6","countCL","9278"
"2017-02-04 14:00:00.000","5","6","countSAI","46209"
"2017-02-04 14:00:00.000","5","6","countUGL","3636"
"2017-02-04 14:00:00.000","5","6","countUL","8686"
"2017-02-04 14:00:00.000","5","6","gtpv1sum","62568"
"2017-02-04 14:00:00.000","5","6","gtpv2sum","73"
"2017-02-04 14:00:00.000","5","6","imsisum","16409"
"2017-02-04 14:00:00.000","5","6","mapsum","74312"
"2017-02-04 14:00:00.000","5","6","usagesum","445819784"
"2017-02-04 15:00:00.000","5","6","countCL","9086"
"2017-02-04 15:00:00.000","5","6","countSAI","46090"
"2017-02-04 15:00:00.000","5","6","countUGL","3692"
"2017-02-04 15:00:00.000","5","6","countUL","8340"
"2017-02-04 15:00:00.000","5","6","gtpv1sum","66908"
"2017-02-04 15:00:00.000","5","6","gtpv2sum","50"
"2017-02-04 15:00:00.000","5","6","imsisum","16436"
"2017-02-04 15:00:00.000","5","6","mapsum","73728"
"2017-02-04 15:00:00.000","5","6","usagesum","446016139"
"2017-02-04 16:00:00.000","5","6","countCL","8474"
"2017-02-04 16:00:00.000","5","6","countSAI","42117"
"2017-02-04 16:00:00.000","5","6","countUGL","3361"
"2017-02-04 16:00:00.000","5","6","countUL","7757"
"2017-02-04 16:00:00.000","5","6","gtpv1sum","53521"
"2017-02-04 16:00:00.000","5","6","gtpv2sum","48"
"2017-02-04 16:00:00.000","5","6","imsisum","16034"
"2017-02-04 16:00:00.000","5","6","mapsum","68708"
"2017-02-04 16:00:00.000","5","6","usagesum","458762227"
"2017-02-04 17:00:00.000","5","6","countCL","8788"
"2017-02-04 17:00:00.000","5","6","countSAI","45343"
"2017-02-04 17:00:00.000","5","6","countUGL","3582"
"2017-02-04 17:00:00.000","5","6","countUL","8088"
"2017-02-04 17:00:00.000","5","6","gtpv1sum","66764"
"2017-02-04 17:00:00.000","5","6","gtpv2sum","34"
"2017-02-04 17:00:00.000","5","6","imsisum","17078"
"2017-02-04 17:00:00.000","5","6","mapsum","72673"
"2017-02-04 17:00:00.000","5","6","usagesum","493797215"
"2017-02-04 18:00:00.000","5","6","countCL","7861"
"2017-02-04 18:00:00.000","5","6","countSAI","42336"
"2017-02-04 18:00:00.000","5","6","countUGL","3110"
"2017-02-04 18:00:00.000","5","6","countUL","7471"
"2017-02-04 18:00:00.000","5","6","gtpv1sum","62010"
"2017-02-04 18:00:00.000","5","6","gtpv2sum","60"
"2017-02-04 18:00:00.000","5","6","imsisum","14974"
"2017-02-04 18:00:00.000","5","6","mapsum","67488"
"2017-02-04 18:00:00.000","5","6","usagesum","409410750"
"2017-02-04 19:00:00.000","5","6","countCL","7097"
"2017-02-04 19:00:00.000","5","6","countSAI","40459"
"2017-02-04 19:00:00.000","5","6","countUGL","2770"
"2017-02-04 19:00:00.000","5","6","countUL","7082"
"2017-02-04 19:00:00.000","5","6","gtpv1sum","61746"
"2017-02-04 19:00:00.000","5","6","gtpv2sum","70"
"2017-02-04 19:00:00.000","5","6","imsisum","13729"
"2017-02-04 19:00:00.000","5","6","mapsum","60087"
"2017-02-04 19:00:00.000","5","6","usagesum","409136340"
"2017-02-04 20:00:00.000","5","6","countCL","6510"
"2017-02-04 20:00:00.000","5","6","countSAI","40954"
"2017-02-04 20:00:00.000","5","6","countUGL","2673"
"2017-02-04 20:00:00.000","5","6","countUL","6672"
"2017-02-04 20:00:00.000","5","6","gtpv1sum","58027"
"2017-02-04 20:00:00.000","5","6","gtpv2sum","67"
"2017-02-04 20:00:00.000","5","6","imsisum","15094"
"2017-02-04 20:00:00.000","5","6","mapsum","60381"
"2017-02-04 20:00:00.000","5","6","usagesum","382282359"
"2017-02-04 21:00:00.000","5","6","countCL","6102"
"2017-02-04 21:00:00.000","5","6","countSAI","39237"
"2017-02-04 21:00:00.000","5","6","countUGL","2518"
"2017-02-04 21:00:00.000","5","6","countUL","6424"
"2017-02-04 21:00:00.000","5","6","gtpv1sum","57161"
"2017-02-04 21:00:00.000","5","6","gtpv2sum","64"
"2017-02-04 21:00:00.000","5","6","imsisum","13682"
"2017-02-04 21:00:00.000","5","6","mapsum","57489"
"2017-02-04 21:00:00.000","5","6","usagesum","429427779"
"2017-02-04 22:00:00.000","5","6","countCL","6053"
"2017-02-04 22:00:00.000","5","6","countSAI","39047"
"2017-02-04 22:00:00.000","5","6","countUGL","2406"
"2017-02-04 22:00:00.000","5","6","countUL","6388"
"2017-02-04 22:00:00.000","5","6","gtpv1sum","56579"
"2017-02-04 22:00:00.000","5","6","gtpv2sum","49"
"2017-02-04 22:00:00.000","5","6","imsisum","14777"
"2017-02-04 22:00:00.000","5","6","mapsum","58643"
"2017-02-04 22:00:00.000","5","6","usagesum","360566247"
"2017-02-04 23:00:00.000","5","6","countCL","6113"
"2017-02-04 23:00:00.000","5","6","countSAI","43781"
"2017-02-04 23:00:00.000","5","6","countUGL","3610"
"2017-02-04 23:00:00.000","5","6","countUL","7844"
"2017-02-04 23:00:00.000","5","6","gtpv1sum","60243"
